"","X","Y","Above.Ground","Color","Hectar.Number","Date"
"2306",-73.9736997033862,40.778497952406,"0","999999",2,10142018
"2307",-73.9688574856542,40.7780770207023,"25","999999",10,10142018
"2308",-73.966824257293,40.7753405377869,"0","247450",4,10122018
"2309",-73.9712863172608,40.774698758184,"0","999999",1,10172018
"2310",-73.9680171894351,40.7724644426313,"0","999999",7,10122018
"2311",-73.9765867029226,40.7674304266107,"0","999999",1,10142018
"2312",-73.9646174034945,40.7781287528262,"0","999999",1,10182018
"2313",-73.9663961415789,40.7750691120996,"0","999999",6,10122018
"2314",-73.9767849679735,40.768566516928,"0","999999",4,10102018
"2315",-73.957697363244,40.7997576909042,"0","999999",1,10142018
"2316",-73.9767369686171,40.7735074437085,"0","247450",5,10122018
"2317",-73.967458693983,40.7769922522105,"0","999999",2,10082018
"2318",-73.9756870789187,40.7733646782679,"0","999999",9,10102018
"2319",-73.9576897478787,40.7964695328457,"0","999999",2,10192018
"2320",-73.9743060404813,40.7687901781431,"0","999999",2,10072018
"2321",-73.9723677854798,40.7667315410871,"50","000000",4,10082018
"2322",-73.9728654439465,40.7724853142211,"0","999999",4,10082018
"2323",-73.9715921982161,40.7746153066601,"5","999999",6,10122018
"2324",-73.9737247632185,40.7759469280872,"0","999999",1,10172018
"2325",-73.9728360875598,40.7660637295671,"0","000000",4,10142018
"2326",-73.9691692160865,40.7725330502929,"0","999999",2,10072018
"2327",-73.9567801028221,40.7960096659564,"30","111111",1,10172018
"2328",-73.9678620840741,40.784719027304,"0","999999",3,10122018
"2329",-73.9717515173863,40.7747999274418,"0","000000",4,10062018
"2330",-73.9724618533895,40.7745021602455,"0","247450",2,10102018
"2331",-73.9694681803635,40.770585795359,"0","999999",6,10062018
"2332",-73.9709797467807,40.7769095710679,"0","999999",7,10142018
"2333",-73.9771924901559,40.7666722729471,"0","999999",1,10072018
"2334",-73.9754922970511,40.7707686392991,"10","999999",3,10082018
"2335",-73.9704679459444,40.7773384236212,"20","999999",10,10192018
"2336",-73.9531263214136,40.7965675089932,"0","999999",1,10062018
"2337",-73.9673490137465,40.7782728130401,"25","999999",2,10202018
"2338",-73.9716621112698,40.7742862219469,"0","999999",1,10132018
"2339",-73.9695117797648,40.7802675743233,"0","999999",7,10182018
"2340",-73.9730284815849,40.7702462529502,"0","999999",4,10082018
"2341",-73.9665363265054,40.7844967881001,"8","999999",4,10142018
"2342",-73.9533645762606,40.7983709215535,"0","999999",1,10192018
"2343",-73.9719194877439,40.7748000962909,"0","999999",4,10102018
"2344",-73.9786310308892,40.7669349368183,"0","247450",5,10062018
"2345",-73.965738547469,40.7886962740167,"0","999999",1,10062018
"2346",-73.9562177305881,40.7983413276331,"0","999999",3,10072018
"2347",-73.9663124560664,40.779544003786,"0","999999",2,10082018
"2348",-73.9531965469704,40.7947437983977,"0","999999",11,10202018
"2349",-73.980033740004,40.7683608292333,"0","999999",4,10132018
"2350",-73.9564777440695,40.7993068355401,"0","999999",1,10072018
"2351",-73.9745818450109,40.7654498873627,"0","000000",1,10062018
"2352",-73.9727310397798,40.7787016773517,"0","999999",2,10172018
"2353",-73.963623175585,40.7927451068919,"0","999999",4,10132018
"2354",-73.9636740170308,40.7903538224977,"4","999999",12,10072018
"2355",-73.9675309175947,40.7788649926486,"0","999999",9,10172018
"2356",-73.9611355303487,40.793069353224,"40","999999",2,10072018
"2357",-73.9632301034883,40.7925707244111,"0","999999",6,10132018
"2358",-73.9788379085607,40.7683896583055,"0","999999",6,10132018
"2359",-73.9700785314537,40.777714111862,"0","999999",1,10072018
"2360",-73.9573325001041,40.7874662104558,"0","999999",1,10072018
"2361",-73.9708032298419,40.7784265674544,"15","999999",2,10102018
"2362",-73.9700263936574,40.7699335098581,"15","999999",7,10062018
"2363",-73.9690638424196,40.7713869295685,"0","999999",6,10062018
"2364",-73.9587183039085,40.7909209137969,"0","999999",2,10172018
"2365",-73.9688773306324,40.7766669852358,"0","999999",5,10072018
"2366",-73.9676191846985,40.777641740817,"10","999999",4,10132018
"2367",-73.9681671864047,40.7753770538635,"0","247450",4,10122018
"2368",-73.9731925179247,40.7748962746181,"20","999999",2,10062018
"2369",-73.9801956082236,40.767836440957,"0","999999",8,10122018
"2370",-73.9573119777312,40.7875347862766,"0","999999",2,10072018
"2371",-73.9769520212123,40.774006725863,"0","999999",1,10132018
"2372",-73.9724879969884,40.771098202397,"17","999999",7,10122018
"2373",-73.9613276802049,40.7943813964442,"0","999999",3,10132018
"2374",-73.9551370586201,40.7946465469021,"0","999999",6,10182018
"2375",-73.9563720614251,40.7879453306251,"0","999999",1,10192018
"2376",-73.9594204646985,40.7905923765213,"0","999999",11,10172018
"2377",-73.9704328573603,40.7739347247552,"30","999999",3,10132018
"2378",-73.9747592855901,40.7763762870413,"0","999999",1,10132018
"2379",-73.9711865134364,40.7785039981892,"6","999999",3,10102018
"2380",-73.9761375729505,40.7662231892125,"2","999999",2,10192018
"2381",-73.9588414980489,40.7953525481367,"0","999999",1,10122018
"2382",-73.9743970455533,40.7687880243986,"0","999999",1,10072018
"2383",-73.9686551213305,40.7728617837174,"0","999999",4,10132018
"2384",-73.9708564226824,40.7726219968014,"0","999999",9,10192018
"2385",-73.9787552947847,40.7690779628762,"20","999999",6,10102018
"2386",-73.9565738895972,40.7900160952624,"0","999999",1,10102018
"2387",-73.9808517324721,40.7683154647217,"6","247450",1,10142018
"2388",-73.9801343393329,40.7691512453402,"1","999999",1,10122018
"2389",-73.9680741975294,40.7847036778165,"20","999999",4,10122018
"2390",-73.9721497679014,40.7716160199386,"0","999999",2,10122018
"2391",-73.9578981223015,40.7989967754358,"60","111111",3,10102018
"2392",-73.9729190572117,40.770018150905,"50","999999",3,10082018
"2393",-73.9785829546046,40.7719652299132,"0","999999",2,10122018
"2394",-73.9729603550254,40.7660215710657,"0","000000",6,10082018
"2395",-73.9704339422613,40.7740149529644,"4","999999",3,10062018
"2396",-73.9704592500888,40.772962887933,"10","999999",3,10062018
"2397",-73.958713848373,40.7963918051751,"0","999999",2,10142018
"2398",-73.9583762071264,40.7852226065643,"0","999999",3,10202018
"2399",-73.9768268467857,40.7714608041933,"0","999999",2,10172018
"2400",-73.972010921173,40.7701626919216,"0","247450",9,10102018
"2401",-73.9777206733344,40.7668595585487,"0","999999",7,10072018
"2402",-73.9777879635216,40.769359455673,"10","999999",3,10062018
"2403",-73.9665309689616,40.7775271020244,"0","247450",4,10102018
"2404",-73.9588361742943,40.791115225155,"0","999999",2,10122018
"2405",-73.9668964315686,40.7777577990886,"3","999999",1,10102018
"2406",-73.9555724351776,40.7967602498249,"0","999999",3,10182018
"2407",-73.9596949258862,40.7900079479217,"10","999999",4,10062018
"2408",-73.9725947179952,40.7794481577234,"0","999999",1,10132018
"2409",-73.9755192076934,40.7664413570796,"0","999999",6,10142018
"2410",-73.9686907918759,40.7839462261858,"0","247450",3,10132018
"2411",-73.9809446489564,40.7685032165879,"15","999999",3,10192018
"2412",-73.959701727877,40.790660026971,"0","000000",3,10072018
"2413",-73.9708175461804,40.7759228565501,"0","999999",10,10172018
"2414",-73.9683598086625,40.7811150451315,"0","999999",1,10082018
"2415",-73.9588689820908,40.7992384137972,"0","999999",3,10142018
"2416",-73.9720323148189,40.7729703459618,"35","999999",1,10072018
"2417",-73.9683653449966,40.7719661592206,"0","999999",1,10102018
"2418",-73.9590551473416,40.7891607060794,"2","999999",2,10072018
"2419",-73.9587787592751,40.7981699014259,"30","999999",1,10102018
"2420",-73.9682278905989,40.7733027508057,"10","999999",2,10132018
"2421",-73.9604476047877,40.7938014328732,"40","111111",3,10072018
"2422",-73.9683066605832,40.7781213930544,"0","999999",3,10182018
"2423",-73.973552877209,40.7715638228207,"0","999999",1,10132018
"2424",-73.9684752839242,40.7765816261518,"0","999999",1,10072018
"2425",-73.9791141532217,40.7714888835416,"0","999999",4,10062018
"2426",-73.9790203973636,40.7688837114832,"0","999999",2,10102018
"2427",-73.9729297485331,40.7673278541438,"0","000000",3,10062018
"2428",-73.9755643404768,40.7697569149388,"0","999999",3,10122018
"2429",-73.9726699686943,40.7701123791223,"0","999999",1,10082018
"2430",-73.9569811285656,40.793091234605,"0","999999",2,10122018
"2431",-73.9630054996358,40.7905225147022,"0","999999",1,10082018
"2432",-73.9657203199746,40.775173008911,"0","999999",2,10182018
"2433",-73.9706949930717,40.772362045852,"3","000000",8,10062018
"2434",-73.9545912098958,40.7948301813102,"0","999999",6,10132018
"2435",-73.972087127535,40.776237268628,"0","999999",1,10102018
"2436",-73.95827701417,40.7856610238891,"20","999999",1,10072018
"2437",-73.9619856085821,40.7919516520091,"0","999999",8,10132018
"2438",-73.969532160039,40.7822616641357,"0","999999",1,10132018
"2439",-73.9587459136391,40.7982497351812,"0","999999",5,10142018
"2440",-73.9673803508629,40.7785245025508,"18","999999",1,10072018
"2441",-73.9579865329778,40.794906535675,"40","999999",3,10142018
"2442",-73.9699369796844,40.7720350191273,"0","999999",4,10172018
"2443",-73.9667073186959,40.7840581361598,"20","999999",1,10142018
"2444",-73.966590487009,40.7802469052891,"0","999999",2,10182018
"2445",-73.96193040894,40.792045169318,"0","999999",10,10132018
"2446",-73.9522704511969,40.7965668878961,"0","999999",1,10132018
"2447",-73.9589670987899,40.7952127039287,"0","999999",4,10122018
"2448",-73.9668230576555,40.7870637233327,"0","999999",2,10072018
"2449",-73.9599911537509,40.7914452542845,"5","000000",4,10172018
"2450",-73.9756273257684,40.7706539186221,"0","999999",4,10082018
"2451",-73.9775865217038,40.7704928300008,"0","247450",1,10102018
"2452",-73.9727323797981,40.7669035463955,"40","999999",3,10082018
"2453",-73.9756105226696,40.7696531972655,"0","247450",3,10202018
"2454",-73.9565151662506,40.7946647987447,"0","247450",7,10062018
"2455",-73.9577297187155,40.799225295679,"20","247450",8,10102018
"2456",-73.9698446365683,40.7842607168578,"4","999999",1,10082018
"2457",-73.9569896638974,40.7911914507504,"0","999999",2,10062018
"2458",-73.969517504176,40.7820741344297,"0","999999",2,10132018
"2459",-73.9679156307975,40.7745269360259,"0","999999",6,10102018
"2460",-73.9526681107152,40.7977012009146,"0","999999",1,10172018
"2461",-73.9605347462123,40.7942075448387,"0","247450",4,10102018
"2462",-73.9768544488742,40.7680069500977,"0","247450",7,10062018
"2463",-73.9653343572865,40.7775286924617,"4","999999",1,10072018
"2464",-73.9691318044969,40.7709801974696,"0","247450",5,10142018
"2465",-73.9686999860219,40.7844014735136,"8","999999",3,10142018
"2466",-73.9599419926299,40.7972774728811,"3","999999",1,10192018
"2467",-73.9755923256429,40.7672967972471,"0","000000",2,10132018
"2468",-73.9674603784345,40.7749493803168,"0","999999",1,10102018
"2469",-73.9600963639087,40.7934962325313,"0","000000",1,10072018
"2470",-73.96388775887,40.7915477304252,"0","999999",2,10102018
"2471",-73.964274290774,40.7795319556023,"0","999999",3,10102018
"2472",-73.9596820155238,40.7932886803231,"0","999999",3,10072018
"2473",-73.9613347295946,40.7938900965153,"0","999999",2,10132018
"2474",-73.9721448879766,40.7762112840981,"7","999999",2,10102018
"2475",-73.9736489041867,40.7712143385426,"0","999999",4,10062018
"2476",-73.9710843362124,40.7679739601336,"3","999999",3,10102018
"2477",-73.9663297144622,40.7837932023685,"0","999999",3,10122018
"2478",-73.9674931070324,40.7783693690954,"4","247450",4,10072018
"2479",-73.9657958433575,40.7763496875058,"50","999999",1,10132018
"2480",-73.9546780963388,40.7903216522111,"0","999999",3,10122018
"2481",-73.9719068478565,40.7789062312585,"10","999999",2,10142018
"2482",-73.9805927710872,40.7679989116642,"0","999999",7,10192018
"2483",-73.9596083366477,40.7949526729608,"0","247450",5,10132018
"2484",-73.9619786450142,40.7919876274548,"0","999999",9,10132018
"2485",-73.9584950620879,40.7902770710643,"0","999999",3,10082018
"2486",-73.9766317094163,40.7734230472026,"0","999999",5,10072018
"2487",-73.9595222999173,40.7833202577782,"31","247450",2,10122018
"2488",-73.9726920847792,40.7794117463889,"0","247450",2,10192018
"2489",-73.9663168490265,40.7825083721362,"0","999999",1,10082018
"2490",-73.9693876553956,40.7707232748402,"0","999999",2,10062018
"2491",-73.9806905259671,40.7681152210858,"0","999999",3,10072018
"2492",-73.9801619956135,40.7678576697542,"0","247450",9,10122018
"2493",-73.954767265558,40.7973243644491,"0","247450",3,10172018
"2494",-73.9713968424625,40.7740390188527,"0","999999",3,10122018
"2495",-73.9621253644004,40.7912082086879,"8","999999",1,10172018
"2496",-73.9696274291417,40.7691980808067,"0","000000",3,10132018
"2497",-73.9622050752008,40.7886373772305,"10","999999",1,10102018
"2498",-73.9674556940019,40.7875399402461,"0","999999",2,10142018
"2499",-73.9690079924094,40.7845473505585,"30","999999",6,10082018
"2500",-73.9689703880705,40.7712025611298,"0","999999",2,10102018
"2501",-73.9616944195776,40.7927250423024,"0","111111",2,10102018
"2502",-73.9758375334287,40.7676793289765,"14","999999",6,10062018
"2503",-73.974382557804,40.7674812627373,"6","247450",10,10062018
"2504",-73.9550131837533,40.7958617258176,"0","247450",2,10132018
"2505",-73.9762974698771,40.7740076116964,"0","247450",6,10132018
"2506",-73.9719038949487,40.7703533492482,"0","999999",5,10102018
"2507",-73.964868521585,40.7821064183815,"0","999999",1,10142018
"2508",-73.979381450452,40.7709033697887,"0","999999",1,10072018
"2509",-73.9714295102249,40.776954371947,"0","999999",2,10192018
"2510",-73.9748635473782,40.7742591029151,"0","999999",2,10182018
"2511",-73.9584561537421,40.7911211164754,"0","999999",2,10122018
"2512",-73.974275954985,40.7754723879307,"0","999999",2,10072018
"2513",-73.9767590273554,40.7717561807266,"0","999999",7,10172018
"2514",-73.95744422055,40.7961046528557,"0","247450",4,10172018
"2515",-73.9693338657183,40.7757055884538,"2","999999",5,10082018
"2516",-73.9649823687651,40.7763395359636,"1","247450",2,10082018
"2517",-73.9710221361528,40.7724939691584,"2","999999",1,10192018
"2518",-73.9647219419257,40.7812084402932,"0","999999",3,10072018
"2519",-73.9589475065438,40.7934846881536,"0","999999",6,10132018
"2520",-73.9548207106339,40.7946991812402,"0","999999",4,10132018
"2521",-73.976869549792,40.7706982454723,"12","247450",4,10062018
"2522",-73.9658747245917,40.7754033737532,"0","999999",1,10182018
"2523",-73.9619016393127,40.7925160126921,"0","247450",6,10102018
"2524",-73.9743877909071,40.7754706115974,"0","999999",3,10072018
"2525",-73.9612352611518,40.7944813634744,"0","999999",2,10102018
"2526",-73.9646495450499,40.7791203699027,"0","999999",1,10082018
"2527",-73.9675697600155,40.7766797414463,"0","999999",6,10192018
"2528",-73.9676529780724,40.7823206990549,"4","999999",3,10082018
"2529",-73.9800271487863,40.7702554167042,"0","999999",6,10072018
"2530",-73.9561076824455,40.7981145780509,"0","999999",1,10132018
"2531",-73.9599424115626,40.7957472585327,"0","999999",5,10182018
"2532",-73.9695150319891,40.782613519363,"0","999999",4,10132018
"2533",-73.9766195697096,40.7661907261547,"0","999999",4,10102018
"2534",-73.9744368038675,40.7674281958115,"0","999999",3,10132018
"2535",-73.9700101107283,40.7696729501144,"4","000000",8,10132018
"2536",-73.9685087288072,40.7779068128051,"0","999999",1,10142018
"2537",-73.9735533713513,40.7690605609001,"0","999999",5,10072018
"2538",-73.9796985410897,40.7678612835067,"0","999999",1,10122018
"2539",-73.9781033448468,40.7666724066213,"0","247450",3,10062018
"2540",-73.959127912788,40.7921197130403,"0","000000",13,10142018
"2541",-73.9579097104326,40.7972273394716,"0","999999",3,10172018
"2542",-73.9754802138871,40.773300804412,"15","999999",3,10062018
"2543",-73.9691424997919,40.780542852496,"0","999999",2,10182018
"2544",-73.9713680837672,40.7771661508364,"0","999999",3,10192018
"2545",-73.9617594316752,40.7946803725236,"0","999999",1,10142018
"2546",-73.9660267365885,40.776444395505,"0","999999",1,10072018
"2547",-73.9743393747021,40.7676346798325,"0","247450",12,10062018
"2548",-73.9703571491616,40.7678515625131,"0","999999",6,10102018
"2549",-73.972248505758,40.7659043693008,"0","000000",1,10132018
"2550",-73.9694805745522,40.7743556902843,"17","247450",1,10202018
"2551",-73.970138810251,40.770579297644,"0","999999",2,10142018
"2552",-73.9724947710698,40.7696619340886,"30","999999",5,10082018
"2553",-73.9714744574918,40.7736266158925,"0","999999",1,10102018
"2554",-73.9701505245419,40.768998364571,"11","247450",7,10132018
"2555",-73.9613127978423,40.7929321504568,"0","999999",4,10102018
"2556",-73.9639828431368,40.7910151996207,"0","999999",9,10192018
"2557",-73.9712454251679,40.7674262749891,"0","000000",2,10082018
"2558",-73.9749469566854,40.7667805367199,"0","999999",10,10142018
"2559",-73.9572383478774,40.7876857380722,"5","999999",1,10062018
"2560",-73.9755459090534,40.7680866624003,"0","247450",4,10202018
"2561",-73.9591513028486,40.7835978067328,"15","999999",1,10072018
"2562",-73.9615643742864,40.7944678447843,"0","999999",6,10132018
"2563",-73.9664536611195,40.7827694131949,"0","999999",3,10082018
"2564",-73.970996228532,40.7715540712285,"0","999999",2,10072018
"2565",-73.9708640291801,40.7781721063527,"0","999999",1,10102018
"2566",-73.9744226682925,40.7755625717273,"0","999999",4,10072018
"2567",-73.9690241805398,40.7837967580773,"0","999999",7,10192018
"2568",-73.9779039082557,40.7675313108314,"0","999999",1,10122018
"2569",-73.9559663734409,40.7945828261377,"4","999999",1,10102018
"2570",-73.9721064150173,40.7667053821991,"0","999999",1,10102018
"2571",-73.9695468150218,40.7821142051746,"0","999999",3,10132018
"2572",-73.9719901848577,40.7720525965356,"0","000000",7,10142018
"2573",-73.9810149147578,40.7683925377714,"1","999999",3,10102018
"2574",-73.978199543688,40.7695660563362,"0","247450",17,10102018
"2575",-73.9735753352129,40.7687061447032,"0","999999",4,10102018
"2576",-73.9751625910271,40.7671023412885,"0","999999",2,10062018
"2577",-73.9597048490102,40.7955846466241,"1","999999",6,10182018
"2578",-73.9765386965371,40.766371971273,"0","999999",2,10102018
"2579",-73.9698130452581,40.7745000645436,"0","999999",15,10072018
"2580",-73.970795746101,40.7704727212299,"0","999999",1,10142018
"2581",-73.9635981227569,40.7928169540326,"0","999999",5,10182018
"2582",-73.9665004148497,40.7805656411756,"0","999999",5,10182018
"2583",-73.9769693140651,40.7684390015166,"9","247450",1,10062018
"2584",-73.9727187453699,40.7669595710626,"0","999999",2,10082018
"2585",-73.9771726831497,40.7732320781799,"0","999999",1,10132018
"2586",-73.9752965316933,40.7752538575789,"0","999999",3,10062018
"2587",-73.9789971286844,40.7707024146365,"0","247450",4,10102018
"2588",-73.9581007437094,40.7959403112722,"23","999999",6,10192018
"2589",-73.9694166642262,40.7697788641081,"0","999999",3,10132018
"2590",-73.9568524771058,40.7974664985551,"0","999999",6,10062018
"2591",-73.9786351029146,40.7716114164002,"0","999999",6,10122018
"2592",-73.9758128509653,40.7715946097064,"5","999999",3,10202018
"2593",-73.9590191812452,40.7906166981409,"0","999999",8,10172018
"2594",-73.9638812060405,40.7923714941429,"0","999999",2,10132018
"2595",-73.9692676659807,40.7700678919108,"1","247450",8,10132018
"2596",-73.9729786570879,40.7778238570396,"0","999999",1,10072018
"2597",-73.97063044051,40.7771060594808,"0","999999",14,10192018
"2598",-73.976658503418,40.7686868456917,"0","999999",3,10122018
"2599",-73.9689893412693,40.785308737683,"8","999999",3,10182018
"2600",-73.9544553697736,40.7912866208106,"0","999999",1,10122018
"2601",-73.979636950073,40.7677999753976,"0","247450",10,10132018
"2602",-73.9754822938869,40.7717766893833,"0","999999",1,10202018
"2603",-73.9708781504528,40.7724138070355,"50","999999",3,10072018
"2604",-73.9605163698302,40.7914179994956,"0","999999",5,10062018
"2605",-73.9736896363006,40.7677630862626,"0","999999",1,10062018
"2606",-73.96143417385,40.7945464262112,"0","111111",2,10132018
"2607",-73.9642988690682,40.7795591281979,"0","999999",4,10102018
"2608",-73.9522677657659,40.7934034811368,"0","247450",2,10192018
"2609",-73.9596865318094,40.7893787188526,"25","999999",1,10132018
"2610",-73.9713379914423,40.7696367609606,"0","999999",1,10062018
"2611",-73.951448051873,40.7973951649254,"0","999999",2,10182018
"2612",-73.9711673006524,40.7747979614577,"0","247450",5,10182018
"2613",-73.96393252683,40.7808289765857,"6","999999",4,10142018
"2614",-73.9765877920583,40.7660946071574,"0","999999",4,10102018
"2615",-73.9734605176646,40.7686218881386,"0","999999",2,10102018
"2616",-73.9675917702187,40.7789922281625,"8","999999",2,10172018
"2617",-73.9564228238736,40.7936908887644,"0","999999",6,10122018
"2618",-73.95795157569,40.7961254697958,"0","999999",4,10142018
"2619",-73.9739737592602,40.7727130476777,"0","999999",4,10082018
"2620",-73.9771800098131,40.7708863131336,"0","247450",3,10102018
"2621",-73.9596904740342,40.7897200025671,"0","999999",1,10142018
"2622",-73.9697159562944,40.7730671417653,"0","999999",2,10132018
"2623",-73.9604482901468,40.7898646293603,"0","999999",7,10062018
"2624",-73.9706308500637,40.7696174874596,"0","999999",10,10062018
"2625",-73.9699188544459,40.7772180370053,"0","999999",9,10082018
"2626",-73.9737329655838,40.7726424441344,"0","999999",2,10072018
"2627",-73.9766348078633,40.7717715634438,"0","999999",1,10122018
"2628",-73.9770439076963,40.7685720141731,"0","999999",13,10102018
"2629",-73.9604576237503,40.7818120101394,"35","999999",1,10192018
"2630",-73.965019827314,40.7759864291323,"0","999999",3,10082018
"2631",-73.9690080105286,40.7710230515054,"0","999999",3,10102018
"2632",-73.950827557335,40.797579073666,"0","999999",2,10142018
"2633",-73.9776151109912,40.7694681558386,"0","999999",9,10102018
"2634",-73.9695685186489,40.7788293026327,"8","999999",4,10072018
"2635",-73.9763836740342,40.7706121151491,"0","999999",6,10062018
"2636",-73.9700264128414,40.7692014637698,"0","247450",1,10132018
"2637",-73.968891673893,40.7767001471729,"0","999999",6,10072018
"2638",-73.9598973337711,40.7933346360478,"0","000000",1,10122018
"2639",-73.9543832609857,40.7953550639701,"2","999999",2,10142018
"2640",-73.9788304714091,40.7696373635315,"12","999999",6,10102018
"2641",-73.9615516703494,40.7905219388359,"0","999999",4,10142018
"2642",-73.9751454725998,40.770291361572,"0","999999",6,10202018
"2643",-73.9693719015914,40.7768710160557,"0","999999",2,10172018
"2644",-73.9775445441194,40.7697096533728,"0","999999",13,10102018
"2645",-73.9584967368893,40.7977320341094,"0","999999",5,10142018
"2646",-73.9772239251936,40.7731716665766,"20","247450",5,10132018
"2647",-73.954499539822,40.7949716693686,"0","247450",1,10182018
"2648",-73.9729410488021,40.7709484964577,"4","999999",13,10082018
"2649",-73.9706428641753,40.7762933936464,"0","999999",7,10172018
"2650",-73.9538251716292,40.7919360198175,"0","999999",1,10062018
"2651",-73.9632993246327,40.7888199519656,"0","000000",5,10072018
"2652",-73.9620542514749,40.7943731722138,"10","999999",1,10122018
"2653",-73.958932543729,40.7913445531266,"15","999999",11,10142018
"2654",-73.9549261242548,40.7944701994615,"5","999999",4,10142018
"2655",-73.9659156108069,40.7810709818696,"0","999999",1,10142018
"2656",-73.972399596842,40.7788765078432,"0","999999",4,10172018
"2657",-73.9582150734453,40.7962862794303,"0","999999",8,10192018
"2658",-73.9690212174,40.7834099404107,"0","999999",5,10172018
"2659",-73.9553603438021,40.7985282963244,"12","999999",5,10142018
"2660",-73.9726056411971,40.7793467904743,"15","999999",3,10192018
"2661",-73.9693841004072,40.7704148658294,"0","999999",6,10132018
"2662",-73.9708628933624,40.7725630886784,"0","999999",8,10192018
"2663",-73.9613429184974,40.7912158057267,"3","999999",2,10142018
"2664",-73.9598350385541,40.7973274000224,"0","999999",4,10132018
"2665",-73.969784066769,40.7766940405403,"0","999999",11,10082018
"2666",-73.9763593390732,40.7717297058549,"0","999999",3,10122018
"2667",-73.9759510842771,40.769288289111,"0","999999",4,10202018
"2668",-73.9548648518558,40.7946730924872,"0","999999",3,10132018
"2669",-73.9615900833886,40.7945431292846,"0","999999",7,10132018
"2670",-73.9531041906469,40.7919916819219,"0","999999",2,10072018
"2671",-73.9743369068254,40.7675726965985,"0","247450",11,10062018
"2672",-73.9614599022015,40.7945181285991,"0","247450",11,10132018
"2673",-73.9768867959365,40.7734803954589,"0","999999",1,10122018
"2674",-73.9771009024581,40.7688793288864,"0","247450",6,10102018
"2675",-73.9762227323096,40.768453603768,"0","999999",2,10082018
"2676",-73.9692849074642,40.7708755098145,"0","999999",6,10182018
"2677",-73.97348276186,40.7656171832911,"0","999999",2,10062018
"2678",-73.9562946873694,40.7938593012595,"0","999999",1,10172018
"2679",-73.9794481602391,40.770638572864,"0","999999",3,10072018
"2680",-73.9721348050673,40.7666920046704,"8","999999",1,10082018
"2681",-73.968807163616,40.7812018159499,"0","999999",2,10182018
"2682",-73.9711001278389,40.7787466095841,"0","999999",1,10172018
"2683",-73.972179947936,40.7810042827198,"20","999999",2,10132018
"2684",-73.9809688694074,40.7688535974878,"0","999999",6,10192018
"2685",-73.9601851468038,40.7968698151479,"0","999999",5,10192018
"2686",-73.9775571403892,40.7665316585198,"0","999999",3,10072018
"2687",-73.9550235589287,40.7951312356844,"0","999999",3,10182018
"2688",-73.9799302952205,40.7677207209798,"0","999999",2,10192018
"2689",-73.9704121989487,40.7824040236981,"0","999999",2,10132018
"2690",-73.9572840457971,40.7886933371744,"0","999999",4,10082018
"2691",-73.9564599077179,40.7965185098695,"0","999999",1,10122018
"2692",-73.9801636400744,40.7690192055926,"0","999999",9,10102018
"2693",-73.9561498646036,40.7949288561893,"10","111111",5,10132018
"2694",-73.969628583287,40.7704067797932,"2","999999",3,10172018
"2695",-73.962800448652,40.7915532640139,"0","999999",3,10072018
"2696",-73.9501457233643,40.797094356558,"0","247450",1,10142018
"2697",-73.9710674928906,40.7778757544025,"0","999999",6,10172018
"2698",-73.9744917362668,40.77783887377,"0","999999",2,10172018
"2699",-73.9743509423821,40.7690043677328,"0","999999",2,10072018
"2700",-73.9601988871514,40.7943473161329,"20","999999",1,10132018
"2701",-73.9791217510656,40.7676583475394,"0","999999",5,10102018
"2702",-73.9588339897601,40.7848084865431,"35","999999",6,10102018
"2703",-73.9690174442945,40.7817617696508,"0","999999",5,10182018
"2704",-73.9657764490284,40.7811923229286,"0","999999",10,10072018
"2705",-73.9748962681637,40.76787782717,"0","999999",2,10132018
"2706",-73.9745141185576,40.7691479781207,"2","999999",1,10082018
"2707",-73.9743165321099,40.7754674678574,"10","999999",7,10142018
"2708",-73.9528429238071,40.7922651848867,"5","999999",9,10072018
"2709",-73.9775068915715,40.7664424394736,"0","999999",1,10062018
"2710",-73.9577919365342,40.7960853285059,"0","999999",8,10142018
"2711",-73.9628842960118,40.7938048572403,"0","999999",1,10132018
"2712",-73.9682760864462,40.7780727569417,"0","999999",4,10182018
"2713",-73.9687214684206,40.7792841720164,"0","999999",7,10082018
"2714",-73.9600738985438,40.7938328798752,"0","111111",8,10132018
"2715",-73.9710273070712,40.7766521246153,"0","999999",16,10192018
"2716",-73.9618094076328,40.7944097368153,"0","999999",3,10132018
"2717",-73.9632238528617,40.7920328991252,"0","999999",2,10102018
"2718",-73.9530587825442,40.7919087309222,"0","999999",3,10072018
"2719",-73.973425927351,40.7781929919344,"0","999999",3,10072018
"2720",-73.9566300789162,40.7993692120774,"0","999999",6,10132018
"2721",-73.9551923408239,40.7968302661402,"0","999999",1,10172018
"2722",-73.9692271132136,40.777528508844,"10","999999",4,10082018
"2723",-73.960642602756,40.7917265419842,"0","999999",8,10062018
"2724",-73.9611434082667,40.7893671772846,"40","999999",1,10082018
"2725",-73.9658867660358,40.7756523577509,"0","247450",6,10082018
"2726",-73.9734206435334,40.7657854684194,"0","999999",1,10062018
"2727",-73.974596903918,40.7765498215674,"0","247450",2,10132018
"2728",-73.9507140045973,40.7957700986293,"0","999999",1,10172018
"2729",-73.9615429203441,40.7907417648701,"20","999999",1,10142018
"2730",-73.9653575758687,40.7805339953372,"20","999999",12,10072018
"2731",-73.9595886063173,40.7918405182594,"7","000000",9,10172018
